database_family	revised_family	database_name	revised_name	database	tax_ref	year_ref	canine	evidence_canine	reference_canine	obs_canine	diet	reference diet	horn	reference_horn	obs1	obs2	category	is_ruminant
Palaeomerycidae	Palaeomerycidae	Ampelomeryx_ginsburgi	Ampelomeryx_ginsburgi	now	Geraads; D.; & Aslan; F. (2003). Giraffidae from the middle Miocene hominoid locality of 锑and�眗 (Turkey). Courier Forschungsinstitut Senckenberg; 240; 201-209.	NA	 	 	 							Duranthon; F.; Moy淌-Sol淌; S.; Astibia; H.; & K苔hler; M. (1995). Ampelomeryx ginsburgi nov. gen.; nov. sp.(Artiodactyla; Cervoidea) et la famille des Palaeomerycidae. CR Acad. Sci.; s泰r. IIa; 321; 339-346.	valid_species	yes
Palaeomerycidae	Palaeomerycidae	Amphitragulus_aurelianensis	Amphitragulus_aurelianensis	pbdb	Gentry; A. W. (1994). The Miocene differentiation of old world Pecora (Mammalia). Historical Biology; 7(2); 115-158.	1994	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.								valid_species	yes
Palaeomerycidae	Palaeomerycidae	Amphitragulus_boulangeri	Pomelomeryx_boulangeri	pbdb	R绦SSNER; G. U. E.; & M苔rs; T. (2001). A new record of the enigmatic Eurasian Miocene ruminant artiodactyl Orygotherium. Journal of Vertebrate Paleontology; 21(3); 591-595.	2001	 	 	 								synonymized	yes
Palaeomerycidae	Palaeomerycidae	Amphitragulus_quercyi	Amphitragulus_quercyi	pbdb	Mennecart; B. (2015). The European Ruminants during the 壽螹icrobunodon Event壽�(MP28; Latest Oligocene): Impact of Climate Changes and Faunal Event on the Ruminant Evolution. PloS one; 10(2); e0116830.	2015	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.								valid_species	yes
Palaeomerycidae	Palaeomerycidae	Barbouromeryx_galushi	Barbouromeryx_trigonocorneus	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.								synonymized	yes
Palaeomerycidae	Palaeomerycidae	Barbouromeryx_sweeti	Barbouromeryx_trigonocorneus	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.								synonymized	yes
Palaeomerycidae	Palaeomerycidae	Barbouromeryx_trigonocorneus	Barbouromeryx_trigonocorneus	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.								valid_species	yes
Palaeomerycidae	Palaeomerycidae	Bouromeryx_americanus	Bouromeryx_americanus	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		valid_species	yes
Palaeomerycidae	Palaeomerycidae	Bouromeryx_milleri	Bouromeryx_americanus	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		synonymized	yes
Palaeomerycidae	Palaeomerycidae	Bouromeryx_nebrascensis	Bouromeryx_americanus	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		synonymized	yes
Palaeomerycidae	Palaeomerycidae	Bouromeryx_parvus	Bouromeryx_americanus	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THE DROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		synonymized	yes
Palaeomerycidae	Palaeomerycidae	Bouromeryx_submilleri	Bouromeryx_submilleri	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		valid_species	yes
Palaeomerycidae	Palaeomerycidae	Bouromeryx_supernebrascensis	Bouromeryx_americanus	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		synonymized	yes
Palaeomerycidae	Palaeomerycidae	Cranioceras_clarendonensis	Cranioceras_teres	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		synonymized	yes
Palaeomerycidae	Palaeomerycidae	Cranioceras_dakotensis	Cranioceras_teres	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		synonymized	yes
Palaeomerycidae	Palaeomerycidae	Cranioceras_granti	Cranioceras_unicornis	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		synonymized	yes
Palaeomerycidae	Palaeomerycidae	Cranioceras_mefferdi	Cranioceras_unicornis	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		synonymized	yes
Palaeomerycidae	Palaeomerycidae	Cranioceras_teres	Cranioceras_teres	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		valid_species	yes
Palaeomerycidae	Palaeomerycidae	Cranioceras_unicornis	Cranioceras_unicornis	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		valid_species	yes
Palaeomerycidae	Palaeomerycidae	Diabolocornis_simonsi	Diabolocornis_simonsi	pbdb	Beatty; B. L. (2010). A new aletomerycine (Artiodactyla; Palaeomerycidae) from the early Miocene of Florida. Journal of Vertebrate Paleontology; 30(2); 613-617.	2010	 	 	 								valid_species	yes
Palaeomerycidae	Palaeomerycidae	Drepanomeryx_falciformis	Drepanomeryx_falciformis	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		valid_species	yes
Palaeomerycidae	Palaeomerycidae	Drepanomeryx_matthewi	Drepanomeryx_falciformis	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		synonymized	yes
Palaeomerycidae	Palaeomerycidae	Dromomeryx_borealis	Dromomeryx_borealis	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		valid_species	yes
Palaeomerycidae	Palaeomerycidae	Dromomeryx_pawniensis	Dromomeryx_borealis	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		synonymized	yes
Palaeomerycidae	Palaeomerycidae	Dromomeryx_whitfordi	Dromomeryx_borealis	pbdb	PROTHERO; D.; & LITER; M. R. (2008). SYSTEMATICS OF THEDROMOMERYCINES ANDALETOMERYCINES (ARTIODACTYLA: PALAEOMERYCIDAE) FROM THEMIOCENE AND PLIOCENE OFNORTHAMERICA. Neogene Mammals: Bulletin 44; 44; 273.	2008	0	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.				1	indirect	Janis, C. M. and Manning, E. (1998). 32 Dromomerycidae. Evolution of Tertiary Mammals of North America: Volume 1, Terrestrial Carnivores, Ungulates, and Ungulate Like Mammals, 1, 463.		synonymized	yes
Palaeomerycidae	Palaeomerycidae	Germanomeryx_fahlbuschi	Ampelomeryx_fahlbuschi	now	S塘nchez; I. M.; Cantalapiedra; J. L.; R蘝os; M.; Quiralte; V.; & Morales; J. (2015). Systematics and evolution of the Miocene three-horned palaeomerycid ruminants (Mammalia; Cetartiodactyla). PloS one; 10(12); e0143034.	2015	1	direct	Rössner, G. E. (2010). Systematics and palaeoecology of Ruminantia (Artiodactyla, Mammalia) from the Miocene of Sandelzhausen (southern Germany, northern Alpine Foreland basin). Paläontologische Zeitschrift, 84(1), 123-162.								synonymized	yes
Palaeomerycidae	Cervidae	Lagomeryx_complicidens	Lagomeryx_complicidens	pbdb	Suraprasit; K.; Chaimanee; Y.; Bocherens; H.; Chavasseau; O.; & Jaeger; J. J. (2014). Systematics and phylogeny of middle Miocene Cervidae (Mammalia) from Mae Moh Basin (Thailand) and a paleoenvironmental estimate using enamel isotopy of sympatric herbivore species. Journal of Vertebrate Paleontology; 34(1); 179-194.	2014	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.								valid_species	yes
Palaeomerycidae	Cervidae	Lagomeryx_manai	Lagomeryx_manai	pbdb	Suraprasit; K.; Chaimanee; Y.; Bocherens; H.; Chavasseau; O.; & Jaeger; J. J. (2014). Systematics and phylogeny of middle Miocene Cervidae (Mammalia) from Mae Moh Basin (Thailand) and a paleoenvironmental estimate using enamel isotopy of sympatric herbivore species. Journal of Vertebrate Paleontology; 34(1); 179-194.	2014	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.								valid_species	yes
Palaeomerycidae	Cervidae	Lagomeryx_meyeri	Lagomeryx_meyeri	pbdb	Gentry; A. W. (1994). The Miocene differentiation of old world Pecora (Mammalia). Historical Biology; 7(2); 115-158.	1994	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.								valid_species	yes
Palaeomerycidae	NA	Lagomeryx_minimus	Lagomeryx_minimus	pbdb	Antunes; M. T.; Balbino; A. C.; & Ginsburg; L. (2006; January). Miocene mammalian footprints in coprolites from Lisbon; Portugal. In Annales de paleontologie (Vol. 92; No. 1; pp. 13-30). Elsevier Masson.	NA	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.								valid_species	yes
Palaeomerycidae	Cervidae	Lagomeryx_parvulum	Lagomeryx_parvulus	pbdb	assumed	NA	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.							considered a typo	typo	yes
Palaeomerycidae	Cervidae	Lagomeryx_parvulus	Lagomeryx_parvulus	pbdb	Suraprasit; K.; Chaimanee; Y.; Bocherens; H.; Chavasseau; O.; & Jaeger; J. J. (2014). Systematics and phylogeny of middle Miocene Cervidae (Mammalia) from Mae Moh Basin (Thailand) and a paleoenvironmental estimate using enamel isotopy of sympatric herbivore species. Journal of Vertebrate Paleontology; 34(1); 179-194.	2014	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.								valid_species	yes
Palaeomerycidae	Cervidae	Lagomeryx_praestans	Ligeromeryx_praestans	pbdb	Suraprasit; K.; Chaimanee; Y.; Bocherens; H.; Chavasseau; O.; & Jaeger; J. J. (2014). Systematics and phylogeny of middle Miocene Cervidae (Mammalia) from Mae Moh Basin (Thailand) and a paleoenvironmental estimate using enamel isotopy of sympatric herbivore species. Journal of Vertebrate Paleontology; 34(1); 179-194.	2014	 	 	 								synonymized	yes
Palaeomerycidae	Cervidae	Lagomeryx_pumilio	Lagomeryx_pumilio	pbdb	Suraprasit; K.; Chaimanee; Y.; Bocherens; H.; Chavasseau; O.; & Jaeger; J. J. (2014). Systematics and phylogeny of middle Miocene Cervidae (Mammalia) from Mae Moh Basin (Thailand) and a paleoenvironmental estimate using enamel isotopy of sympatric herbivore species. Journal of Vertebrate Paleontology; 34(1); 179-194.	2014	1	indirect	Janis, C. M., & Scott, K. M. (1987). The interrelationships of higher ruminant families: with special emphasis on the members of the Cervoidea. American Museum novitates; no. 2893.								valid_species	yes
